group,imgid,sublist,subid,SESSION,moddir,mod,RUN,isnii,rest_check,fsrecon_dir,anat_check,fs_check,ezqcid,ezqcbatch
CCNPPEKI,CCNPPEK0011_01_anat,CCNPPEK0011_01,CCNPPEK0011,1,anat,anat,,1,,CCNPPEK0011_01,3.0,2.0,CCNPPEK0011_01_anat,1
CCNPPEKI,CCNPPEK0012_01_anat,CCNPPEK0012_01,CCNPPEK0012,1,anat,anat,,1,,CCNPPEK0012_01,3.0,2.0,CCNPPEK0012_01_anat,1
CCNPPEKI,CCNPPEK0013_01_anat,CCNPPEK0013_01,CCNPPEK0013,1,anat,anat,,1,,CCNPPEK0013_01,3.0,2.0,CCNPPEK0013_01_anat,1
CCNPPEKI,CCNPPEK0014_01_anat,CCNPPEK0014_01,CCNPPEK0014,1,anat,anat,,1,,CCNPPEK0014_01,3.0,2.0,CCNPPEK0014_01_anat,1
CCNPPEKI,CCNPPEK0014_02_anat,CCNPPEK0014_02,CCNPPEK0014,2,anat,anat,,1,,CCNPPEK0014_02,3.0,2.0,CCNPPEK0014_02_anat,1
CCNPPEKI,CCNPPEK0015_01_anat,CCNPPEK0015_01,CCNPPEK0015,1,anat,anat,,1,,CCNPPEK0015_01,3.0,2.0,CCNPPEK0015_01_anat,1
CCNPPEKI,CCNPPEK0015_02_anat,CCNPPEK0015_02,CCNPPEK0015,2,anat,anat,,1,,CCNPPEK0015_02,3.0,2.0,CCNPPEK0015_02_anat,1
CCNPPEKI,CCNPPEK0016_01_anat,CCNPPEK0016_01,CCNPPEK0016,1,anat,anat,,1,,CCNPPEK0016_01,3.0,2.0,CCNPPEK0016_01_anat,1
CCNPPEKI,CCNPPEK0017_01_anat,CCNPPEK0017_01,CCNPPEK0017,1,anat,anat,,1,,CCNPPEK0017_01,3.0,2.0,CCNPPEK0017_01_anat,1
CCNPPEKI,CCNPPEK0018_01_anat,CCNPPEK0018_01,CCNPPEK0018,1,anat,anat,,1,,CCNPPEK0018_01,3.0,2.0,CCNPPEK0018_01_anat,1
CCNPPEKI,CCNPPEK0018_02_anat,CCNPPEK0018_02,CCNPPEK0018,2,anat,anat,,1,,CCNPPEK0018_02,3.0,2.0,CCNPPEK0018_02_anat,1
CCNPPEKI,CCNPPEK0018_03_anat,CCNPPEK0018_03,CCNPPEK0018,3,anat,anat,,1,,CCNPPEK0018_03,3.0,2.0,CCNPPEK0018_03_anat,1
CCNPPEKI,CCNPPEK0019_01_anat,CCNPPEK0019_01,CCNPPEK0019,1,anat,anat,,1,,CCNPPEK0019_01,3.0,2.0,CCNPPEK0019_01_anat,1
CCNPPEKI,CCNPPEK0019_02_anat,CCNPPEK0019_02,CCNPPEK0019,2,anat,anat,,1,,CCNPPEK0019_02,3.0,2.0,CCNPPEK0019_02_anat,1
CCNPPEKI,CCNPPEK0020_01_anat,CCNPPEK0020_01,CCNPPEK0020,1,anat,anat,,1,,,3.0,,CCNPPEK0020_01_anat,1
CCNPPEKI,CCNPPEK0021_01_anat,CCNPPEK0021_01,CCNPPEK0021,1,anat,anat,,1,,CCNPPEK0021_01,3.0,2.0,CCNPPEK0021_01_anat,1
CCNPPEKI,CCNPPEK0021_02_anat,CCNPPEK0021_02,CCNPPEK0021,2,anat,anat,,1,,CCNPPEK0021_02,3.0,2.0,CCNPPEK0021_02_anat,1
CCNPPEKI,CCNPPEK0022_01_anat,CCNPPEK0022_01,CCNPPEK0022,1,anat,anat,,1,,CCNPPEK0022_01,3.0,2.0,CCNPPEK0022_01_anat,1
CCNPPEKI,CCNPPEK0023_01_anat,CCNPPEK0023_01,CCNPPEK0023,1,anat,anat,,1,,CCNPPEK0023_01,3.0,2.0,CCNPPEK0023_01_anat,1
CCNPPEKI,CCNPPEK0023_02_anat,CCNPPEK0023_02,CCNPPEK0023,2,anat,anat,,1,,CCNPPEK0023_02,3.0,2.0,CCNPPEK0023_02_anat,1
CCNPPEKI,CCNPPEK0024_01_anat,CCNPPEK0024_01,CCNPPEK0024,1,anat,anat,,1,,CCNPPEK0024_01,3.0,2.0,CCNPPEK0024_01_anat,1
CCNPPEKI,CCNPPEK0024_02_anat,CCNPPEK0024_02,CCNPPEK0024,2,anat,anat,,1,,CCNPPEK0024_02,3.0,2.0,CCNPPEK0024_02_anat,1
CCNPPEKI,CCNPPEK0024_03_anat,CCNPPEK0024_03,CCNPPEK0024,3,anat,anat,,1,,CCNPPEK0024_03,3.0,2.0,CCNPPEK0024_03_anat,1
CCNPPEKI,CCNPPEK0025_01_anat,CCNPPEK0025_01,CCNPPEK0025,1,anat,anat,,1,,CCNPPEK0025_01,3.0,2.0,CCNPPEK0025_01_anat,1
CCNPPEKI,CCNPPEK0026_01_anat,CCNPPEK0026_01,CCNPPEK0026,1,anat,anat,,1,,CCNPPEK0026_01,3.0,2.0,CCNPPEK0026_01_anat,1
CCNPPEKI,CCNPPEK0026_02_anat,CCNPPEK0026_02,CCNPPEK0026,2,anat,anat,,1,,CCNPPEK0026_02,3.0,2.0,CCNPPEK0026_02_anat,1
CCNPPEKI,CCNPPEK0027_01_anat,CCNPPEK0027_01,CCNPPEK0027,1,anat,anat,,1,,CCNPPEK0027_01,3.0,2.0,CCNPPEK0027_01_anat,1
CCNPPEKI,CCNPPEK0027_02_anat,CCNPPEK0027_02,CCNPPEK0027,2,anat,anat,,1,,CCNPPEK0027_02,3.0,2.0,CCNPPEK0027_02_anat,1
CCNPPEKI,CCNPPEK0027_03_anat,CCNPPEK0027_03,CCNPPEK0027,3,anat,anat,,1,,CCNPPEK0027_03,3.0,2.0,CCNPPEK0027_03_anat,1
CCNPPEKI,CCNPPEK0028_01_anat,CCNPPEK0028_01,CCNPPEK0028,1,anat,anat,,1,,CCNPPEK0028_01,3.0,2.0,CCNPPEK0028_01_anat,1
CCNPPEKI,CCNPPEK0029_01_anat,CCNPPEK0029_01,CCNPPEK0029,1,anat,anat,,1,,CCNPPEK0029_01,3.0,2.0,CCNPPEK0029_01_anat,1
CCNPPEKI,CCNPPEK0030_01_anat,CCNPPEK0030_01,CCNPPEK0030,1,anat,anat,,1,,CCNPPEK0030_01,3.0,2.0,CCNPPEK0030_01_anat,1
CCNPPEKI,CCNPPEK0031_01_anat,CCNPPEK0031_01,CCNPPEK0031,1,anat,anat,,1,,CCNPPEK0031_01,3.0,2.0,CCNPPEK0031_01_anat,1
CCNPPEKI,CCNPPEK0032_01_anat,CCNPPEK0032_01,CCNPPEK0032,1,anat,anat,,1,,CCNPPEK0032_01,3.0,2.0,CCNPPEK0032_01_anat,1
CCNPPEKI,CCNPPEK0032_02_anat,CCNPPEK0032_02,CCNPPEK0032,2,anat,anat,,1,,CCNPPEK0032_02,3.0,2.0,CCNPPEK0032_02_anat,1
CCNPPEKI,CCNPPEK0032_03_anat,CCNPPEK0032_03,CCNPPEK0032,3,anat,anat,,1,,CCNPPEK0032_03,3.0,2.0,CCNPPEK0032_03_anat,1
CCNPPEKI,CCNPPEK0033_01_anat,CCNPPEK0033_01,CCNPPEK0033,1,anat,anat,,1,,CCNPPEK0033_01,3.0,2.0,CCNPPEK0033_01_anat,1
CCNPPEKI,CCNPPEK0034_01_anat,CCNPPEK0034_01,CCNPPEK0034,1,anat,anat,,1,,CCNPPEK0034_01,3.0,2.0,CCNPPEK0034_01_anat,1
CCNPPEKI,CCNPPEK0034_02_anat,CCNPPEK0034_02,CCNPPEK0034,2,anat,anat,,1,,CCNPPEK0034_02,3.0,2.0,CCNPPEK0034_02_anat,1
CCNPPEKI,CCNPPEK0034_03_anat,CCNPPEK0034_03,CCNPPEK0034,3,anat,anat,,1,,CCNPPEK0034_03,3.0,2.0,CCNPPEK0034_03_anat,1
CCNPPEKI,CCNPPEK0035_01_anat,CCNPPEK0035_01,CCNPPEK0035,1,anat,anat,,1,,CCNPPEK0035_01,3.0,2.0,CCNPPEK0035_01_anat,1
CCNPPEKI,CCNPPEK0035_02_anat,CCNPPEK0035_02,CCNPPEK0035,2,anat,anat,,1,,CCNPPEK0035_02,3.0,2.0,CCNPPEK0035_02_anat,1
CCNPPEKI,CCNPPEK0036_01_anat,CCNPPEK0036_01,CCNPPEK0036,1,anat,anat,,1,,CCNPPEK0036_01,3.0,2.0,CCNPPEK0036_01_anat,1
CCNPPEKI,CCNPPEK0036_02_anat,CCNPPEK0036_02,CCNPPEK0036,2,anat,anat,,1,,CCNPPEK0036_02,3.0,2.0,CCNPPEK0036_02_anat,1
CCNPPEKI,CCNPPEK0036_03_anat,CCNPPEK0036_03,CCNPPEK0036,3,anat,anat,,1,,CCNPPEK0036_03,3.0,2.0,CCNPPEK0036_03_anat,1
CCNPPEKI,CCNPPEK0037_01_anat,CCNPPEK0037_01,CCNPPEK0037,1,anat,anat,,1,,CCNPPEK0037_01,3.0,2.0,CCNPPEK0037_01_anat,1
CCNPPEKI,CCNPPEK0038_01_anat,CCNPPEK0038_01,CCNPPEK0038,1,anat,anat,,1,,CCNPPEK0038_01,3.0,2.0,CCNPPEK0038_01_anat,1
CCNPPEKI,CCNPPEK0040_01_anat,CCNPPEK0040_01,CCNPPEK0040,1,anat,anat,,1,,CCNPPEK0040_01,3.0,2.0,CCNPPEK0040_01_anat,1
CCNPPEKI,CCNPPEK0040_02_anat,CCNPPEK0040_02,CCNPPEK0040,2,anat,anat,,1,,CCNPPEK0040_02,3.0,2.0,CCNPPEK0040_02_anat,1
CCNPPEKI,CCNPPEK0040_03_anat,CCNPPEK0040_03,CCNPPEK0040,3,anat,anat,,1,,CCNPPEK0040_03,3.0,2.0,CCNPPEK0040_03_anat,1
CCNPPEKI,CCNPPEK0041_01_anat,CCNPPEK0041_01,CCNPPEK0041,1,anat,anat,,1,,CCNPPEK0041_01,3.0,2.0,CCNPPEK0041_01_anat,1
CCNPPEKI,CCNPPEK0042_01_anat,CCNPPEK0042_01,CCNPPEK0042,1,anat,anat,,1,,CCNPPEK0042_01,3.0,2.0,CCNPPEK0042_01_anat,1
CCNPPEKI,CCNPPEK0043_01_anat,CCNPPEK0043_01,CCNPPEK0043,1,anat,anat,,1,,CCNPPEK0043_01,3.0,2.0,CCNPPEK0043_01_anat,1
CCNPPEKI,CCNPPEK0044_01_anat,CCNPPEK0044_01,CCNPPEK0044,1,anat,anat,,1,,CCNPPEK0044_01,3.0,2.0,CCNPPEK0044_01_anat,1
CCNPPEKI,CCNPPEK0045_01_anat,CCNPPEK0045_01,CCNPPEK0045,1,anat,anat,,1,,CCNPPEK0045_01,3.0,2.0,CCNPPEK0045_01_anat,1
CCNPPEKI,CCNPPEK0045_02_anat,CCNPPEK0045_02,CCNPPEK0045,2,anat,anat,,1,,CCNPPEK0045_02,3.0,2.0,CCNPPEK0045_02_anat,1
CCNPPEKI,CCNPPEK0045_03_anat,CCNPPEK0045_03,CCNPPEK0045,3,anat,anat,,1,,CCNPPEK0045_03,3.0,2.0,CCNPPEK0045_03_anat,1
CCNPPEKI,CCNPPEK0046_01_anat,CCNPPEK0046_01,CCNPPEK0046,1,anat,anat,,1,,CCNPPEK0046_01,3.0,2.0,CCNPPEK0046_01_anat,1
CCNPPEKI,CCNPPEK0047_01_anat,CCNPPEK0047_01,CCNPPEK0047,1,anat,anat,,1,,CCNPPEK0047_01,3.0,2.0,CCNPPEK0047_01_anat,1
CCNPPEKI,CCNPPEK0048_01_anat,CCNPPEK0048_01,CCNPPEK0048,1,anat,anat,,1,,CCNPPEK0048_01,3.0,2.0,CCNPPEK0048_01_anat,1
CCNPPEKI,CCNPPEK0049_01_anat,CCNPPEK0049_01,CCNPPEK0049,1,anat,anat,,1,,CCNPPEK0049_01,3.0,2.0,CCNPPEK0049_01_anat,1
CCNPPEKI,CCNPPEK0050_01_anat,CCNPPEK0050_01,CCNPPEK0050,1,anat,anat,,1,,CCNPPEK0050_01,3.0,2.0,CCNPPEK0050_01_anat,1
CCNPPEKI,CCNPPEK0050_02_anat,CCNPPEK0050_02,CCNPPEK0050,2,anat,anat,,1,,CCNPPEK0050_02,3.0,2.0,CCNPPEK0050_02_anat,1
CCNPPEKI,CCNPPEK0050_03_anat,CCNPPEK0050_03,CCNPPEK0050,3,anat,anat,,1,,CCNPPEK0050_03,3.0,2.0,CCNPPEK0050_03_anat,1
CCNPPEKI,CCNPPEK0051_01_anat,CCNPPEK0051_01,CCNPPEK0051,1,anat,anat,,1,,CCNPPEK0051_01,3.0,2.0,CCNPPEK0051_01_anat,1
CCNPPEKI,CCNPPEK0052_01_anat,CCNPPEK0052_01,CCNPPEK0052,1,anat,anat,,1,,CCNPPEK0052_01,3.0,2.0,CCNPPEK0052_01_anat,1
CCNPPEKI,CCNPPEK0053_01_anat,CCNPPEK0053_01,CCNPPEK0053,1,anat,anat,,1,,CCNPPEK0053_01,3.0,2.0,CCNPPEK0053_01_anat,1
CCNPPEKI,CCNPPEK0054_01_anat,CCNPPEK0054_01,CCNPPEK0054,1,anat,anat,,1,,CCNPPEK0054_01,3.0,2.0,CCNPPEK0054_01_anat,1
CCNPPEKI,CCNPPEK0054_02_anat,CCNPPEK0054_02,CCNPPEK0054,2,anat,anat,,1,,CCNPPEK0054_02,3.0,2.0,CCNPPEK0054_02_anat,1
CCNPPEKI,CCNPPEK0055_01_anat,CCNPPEK0055_01,CCNPPEK0055,1,anat,anat,,1,,CCNPPEK0055_01,3.0,2.0,CCNPPEK0055_01_anat,1
CCNPPEKI,CCNPPEK0055_02_anat,CCNPPEK0055_02,CCNPPEK0055,2,anat,anat,,1,,CCNPPEK0055_02,3.0,2.0,CCNPPEK0055_02_anat,1
CCNPPEKI,CCNPPEK0056_01_anat,CCNPPEK0056_01,CCNPPEK0056,1,anat,anat,,1,,CCNPPEK0056_01,3.0,2.0,CCNPPEK0056_01_anat,1
CCNPPEKI,CCNPPEK0056_02_anat,CCNPPEK0056_02,CCNPPEK0056,2,anat,anat,,1,,CCNPPEK0056_02,3.0,2.0,CCNPPEK0056_02_anat,1
CCNPPEKI,CCNPPEK0057_01_anat,CCNPPEK0057_01,CCNPPEK0057,1,anat,anat,,1,,,3.0,,CCNPPEK0057_01_anat,1
CCNPPEKI,CCNPPEK0058_01_anat,CCNPPEK0058_01,CCNPPEK0058,1,anat,anat,,1,,CCNPPEK0058_01,3.0,2.0,CCNPPEK0058_01_anat,1
CCNPPEKI,CCNPPEK0058_02_anat,CCNPPEK0058_02,CCNPPEK0058,2,anat,anat,,1,,CCNPPEK0058_02,3.0,2.0,CCNPPEK0058_02_anat,1
CCNPPEKI,CCNPPEK0058_03_anat,CCNPPEK0058_03,CCNPPEK0058,3,anat,anat,,1,,CCNPPEK0058_03,3.0,2.0,CCNPPEK0058_03_anat,1
CCNPPEKI,CCNPPEK0059_01_anat,CCNPPEK0059_01,CCNPPEK0059,1,anat,anat,,1,,CCNPPEK0059_01,3.0,2.0,CCNPPEK0059_01_anat,1
CCNPPEKI,CCNPPEK0059_02_anat,CCNPPEK0059_02,CCNPPEK0059,2,anat,anat,,1,,CCNPPEK0059_02,3.0,2.0,CCNPPEK0059_02_anat,1
CCNPPEKI,CCNPPEK0060_01_anat,CCNPPEK0060_01,CCNPPEK0060,1,anat,anat,,1,,CCNPPEK0060_01,3.0,2.0,CCNPPEK0060_01_anat,1
CCNPPEKI,CCNPPEK0061_01_anat,CCNPPEK0061_01,CCNPPEK0061,1,anat,anat,,1,,CCNPPEK0061_01,3.0,2.0,CCNPPEK0061_01_anat,1
CCNPPEKI,CCNPPEK0062_01_anat,CCNPPEK0062_01,CCNPPEK0062,1,anat,anat,,1,,CCNPPEK0062_01,3.0,2.0,CCNPPEK0062_01_anat,1
CCNPPEKI,CCNPPEK0063_01_anat,CCNPPEK0063_01,CCNPPEK0063,1,anat,anat,,1,,CCNPPEK0063_01,3.0,2.0,CCNPPEK0063_01_anat,1
CCNPPEKI,CCNPPEK0063_02_anat,CCNPPEK0063_02,CCNPPEK0063,2,anat,anat,,1,,CCNPPEK0063_02,3.0,2.0,CCNPPEK0063_02_anat,1
CCNPPEKI,CCNPPEK0063_03_anat,CCNPPEK0063_03,CCNPPEK0063,3,anat,anat,,1,,CCNPPEK0063_03,3.0,2.0,CCNPPEK0063_03_anat,1
CCNPPEKI,CCNPPEK0064_01_anat,CCNPPEK0064_01,CCNPPEK0064,1,anat,anat,,1,,CCNPPEK0064_01,3.0,2.0,CCNPPEK0064_01_anat,1
CCNPPEKI,CCNPPEK0065_01_anat,CCNPPEK0065_01,CCNPPEK0065,1,anat,anat,,1,,CCNPPEK0065_01,3.0,2.0,CCNPPEK0065_01_anat,1
CCNPPEKI,CCNPPEK0066_01_anat,CCNPPEK0066_01,CCNPPEK0066,1,anat,anat,,1,,CCNPPEK0066_01,3.0,2.0,CCNPPEK0066_01_anat,1
CCNPPEKI,CCNPPEK0066_02_anat,CCNPPEK0066_02,CCNPPEK0066,2,anat,anat,,1,,CCNPPEK0066_02,3.0,2.0,CCNPPEK0066_02_anat,1
CCNPPEKI,CCNPPEK0066_03_anat,CCNPPEK0066_03,CCNPPEK0066,3,anat,anat,,1,,CCNPPEK0066_03,3.0,2.0,CCNPPEK0066_03_anat,1
CCNPPEKI,CCNPPEK0067_01_anat,CCNPPEK0067_01,CCNPPEK0067,1,anat,anat,,1,,CCNPPEK0067_01,3.0,2.0,CCNPPEK0067_01_anat,1
CCNPPEKI,CCNPPEK0067_02_anat,CCNPPEK0067_02,CCNPPEK0067,2,anat,anat,,1,,CCNPPEK0067_02,3.0,2.0,CCNPPEK0067_02_anat,1
CCNPPEKI,CCNPPEK0067_03_anat,CCNPPEK0067_03,CCNPPEK0067,3,anat,anat,,1,,CCNPPEK0067_03,3.0,2.0,CCNPPEK0067_03_anat,1
CCNPPEKI,CCNPPEK0068_01_anat,CCNPPEK0068_01,CCNPPEK0068,1,anat,anat,,1,,CCNPPEK0068_01,3.0,2.0,CCNPPEK0068_01_anat,1
CCNPPEKI,CCNPPEK0068_02_anat,CCNPPEK0068_02,CCNPPEK0068,2,anat,anat,,1,,CCNPPEK0068_02,3.0,2.0,CCNPPEK0068_02_anat,1
CCNPPEKI,CCNPPEK0069_01_anat,CCNPPEK0069_01,CCNPPEK0069,1,anat,anat,,1,,CCNPPEK0069_01,3.0,2.0,CCNPPEK0069_01_anat,1
CCNPPEKI,CCNPPEK0069_02_anat,CCNPPEK0069_02,CCNPPEK0069,2,anat,anat,,1,,CCNPPEK0069_02,3.0,2.0,CCNPPEK0069_02_anat,1
CCNPPEKI,CCNPPEK0070_01_anat,CCNPPEK0070_01,CCNPPEK0070,1,anat,anat,,1,,CCNPPEK0070_01,3.0,2.0,CCNPPEK0070_01_anat,1
CCNPPEKI,CCNPPEK0071_01_anat,CCNPPEK0071_01,CCNPPEK0071,1,anat,anat,,1,,CCNPPEK0071_01,3.0,2.0,CCNPPEK0071_01_anat,1
CCNPPEKI,CCNPPEK0071_02_anat,CCNPPEK0071_02,CCNPPEK0071,2,anat,anat,,1,,CCNPPEK0071_02,3.0,2.0,CCNPPEK0071_02_anat,1
CCNPPEKI,CCNPPEK0071_03_anat,CCNPPEK0071_03,CCNPPEK0071,3,anat,anat,,1,,CCNPPEK0071_03,3.0,2.0,CCNPPEK0071_03_anat,1
CCNPPEKI,CCNPPEK0072_01_anat,CCNPPEK0072_01,CCNPPEK0072,1,anat,anat,,1,,CCNPPEK0072_01,3.0,2.0,CCNPPEK0072_01_anat,1
CCNPPEKI,CCNPPEK0072_02_anat,CCNPPEK0072_02,CCNPPEK0072,2,anat,anat,,1,,CCNPPEK0072_02,3.0,2.0,CCNPPEK0072_02_anat,1
CCNPPEKI,CCNPPEK0073_01_anat,CCNPPEK0073_01,CCNPPEK0073,1,anat,anat,,1,,CCNPPEK0073_01,3.0,2.0,CCNPPEK0073_01_anat,1
CCNPPEKI,CCNPPEK0074_01_anat,CCNPPEK0074_01,CCNPPEK0074,1,anat,anat,,1,,CCNPPEK0074_01,3.0,2.0,CCNPPEK0074_01_anat,1
CCNPPEKI,CCNPPEK0075_01_anat,CCNPPEK0075_01,CCNPPEK0075,1,anat,anat,,1,,CCNPPEK0075_01,3.0,2.0,CCNPPEK0075_01_anat,1
CCNPPEKI,CCNPPEK0076_01_anat,CCNPPEK0076_01,CCNPPEK0076,1,anat,anat,,1,,CCNPPEK0076_01,3.0,2.0,CCNPPEK0076_01_anat,1
CCNPPEKI,CCNPPEK0076_02_anat,CCNPPEK0076_02,CCNPPEK0076,2,anat,anat,,1,,CCNPPEK0076_02,3.0,2.0,CCNPPEK0076_02_anat,1
CCNPPEKI,CCNPPEK0078_01_anat,CCNPPEK0078_01,CCNPPEK0078,1,anat,anat,,1,,CCNPPEK0078_01,3.0,2.0,CCNPPEK0078_01_anat,1
CCNPPEKI,CCNPPEK0078_02_anat,CCNPPEK0078_02,CCNPPEK0078,2,anat,anat,,1,,CCNPPEK0078_02,3.0,2.0,CCNPPEK0078_02_anat,1
CCNPPEKI,CCNPPEK0078_03_anat,CCNPPEK0078_03,CCNPPEK0078,3,anat,anat,,1,,CCNPPEK0078_03,3.0,2.0,CCNPPEK0078_03_anat,1
CCNPPEKI,CCNPPEK0079_01_anat,CCNPPEK0079_01,CCNPPEK0079,1,anat,anat,,1,,CCNPPEK0079_01,3.0,2.0,CCNPPEK0079_01_anat,1
CCNPPEKI,CCNPPEK0080_01_anat,CCNPPEK0080_01,CCNPPEK0080,1,anat,anat,,1,,CCNPPEK0080_01,3.0,2.0,CCNPPEK0080_01_anat,1
CCNPPEKI,CCNPPEK0080_02_anat,CCNPPEK0080_02,CCNPPEK0080,2,anat,anat,,1,,CCNPPEK0080_02,3.0,2.0,CCNPPEK0080_02_anat,1
CCNPPEKI,CCNPPEK0082_01_anat,CCNPPEK0082_01,CCNPPEK0082,1,anat,anat,,1,,CCNPPEK0082_01,3.0,2.0,CCNPPEK0082_01_anat,1
CCNPPEKI,CCNPPEK0082_02_anat,CCNPPEK0082_02,CCNPPEK0082,2,anat,anat,,1,,CCNPPEK0082_02,3.0,2.0,CCNPPEK0082_02_anat,1
CCNPPEKI,CCNPPEK0083_01_anat,CCNPPEK0083_01,CCNPPEK0083,1,anat,anat,,1,,CCNPPEK0083_01,3.0,2.0,CCNPPEK0083_01_anat,1
CCNPPEKI,CCNPPEK0084_01_anat,CCNPPEK0084_01,CCNPPEK0084,1,anat,anat,,1,,CCNPPEK0084_01,3.0,2.0,CCNPPEK0084_01_anat,1
CCNPPEKI,CCNPPEK0085_01_anat,CCNPPEK0085_01,CCNPPEK0085,1,anat,anat,,1,,CCNPPEK0085_01,3.0,2.0,CCNPPEK0085_01_anat,1
CCNPPEKI,CCNPPEK0085_02_anat,CCNPPEK0085_02,CCNPPEK0085,2,anat,anat,,1,,CCNPPEK0085_02,3.0,2.0,CCNPPEK0085_02_anat,1
CCNPPEKI,CCNPPEK0085_03_anat,CCNPPEK0085_03,CCNPPEK0085,3,anat,anat,,1,,CCNPPEK0085_03,3.0,2.0,CCNPPEK0085_03_anat,1
CCNPPEKI,CCNPPEK0086_01_anat,CCNPPEK0086_01,CCNPPEK0086,1,anat,anat,,1,,CCNPPEK0086_01,3.0,2.0,CCNPPEK0086_01_anat,1
CCNPPEKI,CCNPPEK0087_01_anat,CCNPPEK0087_01,CCNPPEK0087,1,anat,anat,,1,,CCNPPEK0087_01,3.0,2.0,CCNPPEK0087_01_anat,1
CCNPPEKI,CCNPPEK0087_02_anat,CCNPPEK0087_02,CCNPPEK0087,2,anat,anat,,1,,CCNPPEK0087_02,3.0,2.0,CCNPPEK0087_02_anat,1
CCNPPEKI,CCNPPEK0087_03_anat,CCNPPEK0087_03,CCNPPEK0087,3,anat,anat,,1,,CCNPPEK0087_03,3.0,2.0,CCNPPEK0087_03_anat,1
CCNPPEKI,CCNPPEK0088_01_anat,CCNPPEK0088_01,CCNPPEK0088,1,anat,anat,,1,,CCNPPEK0088_01,3.0,2.0,CCNPPEK0088_01_anat,1
CCNPPEKI,CCNPPEK0088_02_anat,CCNPPEK0088_02,CCNPPEK0088,2,anat,anat,,1,,CCNPPEK0088_02,3.0,2.0,CCNPPEK0088_02_anat,1
CCNPPEKI,CCNPPEK0088_03_anat,CCNPPEK0088_03,CCNPPEK0088,3,anat,anat,,1,,CCNPPEK0088_03,3.0,2.0,CCNPPEK0088_03_anat,1
CCNPPEKI,CCNPPEK0089_01_anat,CCNPPEK0089_01,CCNPPEK0089,1,anat,anat,,1,,CCNPPEK0089_01,3.0,2.0,CCNPPEK0089_01_anat,1
CCNPPEKI,CCNPPEK0090_01_anat,CCNPPEK0090_01,CCNPPEK0090,1,anat,anat,,1,,CCNPPEK0090_01,3.0,2.0,CCNPPEK0090_01_anat,1
CCNPPEKI,CCNPPEK0090_02_anat,CCNPPEK0090_02,CCNPPEK0090,2,anat,anat,,1,,CCNPPEK0090_02,3.0,2.0,CCNPPEK0090_02_anat,1
CCNPPEKI,CCNPPEK0090_03_anat,CCNPPEK0090_03,CCNPPEK0090,3,anat,anat,,1,,CCNPPEK0090_03,3.0,2.0,CCNPPEK0090_03_anat,1
CCNPPEKI,CCNPPEK0091_01_anat,CCNPPEK0091_01,CCNPPEK0091,1,anat,anat,,1,,CCNPPEK0091_01,3.0,2.0,CCNPPEK0091_01_anat,1
CCNPPEKI,CCNPPEK0091_02_anat,CCNPPEK0091_02,CCNPPEK0091,2,anat,anat,,1,,CCNPPEK0091_02,3.0,2.0,CCNPPEK0091_02_anat,1
CCNPPEKI,CCNPPEK0092_01_anat,CCNPPEK0092_01,CCNPPEK0092,1,anat,anat,,1,,CCNPPEK0092_01,3.0,2.0,CCNPPEK0092_01_anat,1
CCNPPEKI,CCNPPEK0093_01_anat,CCNPPEK0093_01,CCNPPEK0093,1,anat,anat,,1,,CCNPPEK0093_01,3.0,2.0,CCNPPEK0093_01_anat,1
CCNPPEKI,CCNPPEK0094_01_anat,CCNPPEK0094_01,CCNPPEK0094,1,anat,anat,,1,,CCNPPEK0094_01,3.0,2.0,CCNPPEK0094_01_anat,1
CCNPPEKI,CCNPPEK0095_01_anat,CCNPPEK0095_01,CCNPPEK0095,1,anat,anat,,1,,CCNPPEK0095_01,3.0,2.0,CCNPPEK0095_01_anat,1
CCNPPEKI,CCNPPEK0095_02_anat,CCNPPEK0095_02,CCNPPEK0095,2,anat,anat,,1,,CCNPPEK0095_02,3.0,2.0,CCNPPEK0095_02_anat,1
CCNPPEKI,CCNPPEK0095_03_anat,CCNPPEK0095_03,CCNPPEK0095,3,anat,anat,,1,,CCNPPEK0095_03,3.0,2.0,CCNPPEK0095_03_anat,1
CCNPPEKI,CCNPPEK0097_01_anat,CCNPPEK0097_01,CCNPPEK0097,1,anat,anat,,1,,CCNPPEK0097_01,3.0,2.0,CCNPPEK0097_01_anat,1
CCNPPEKI,CCNPPEK0098_01_anat,CCNPPEK0098_01,CCNPPEK0098,1,anat,anat,,1,,,3.0,,CCNPPEK0098_01_anat,1
CCNPPEKI,CCNPPEK0098_02_anat,CCNPPEK0098_02,CCNPPEK0098,2,anat,anat,,1,,CCNPPEK0098_02,3.0,2.0,CCNPPEK0098_02_anat,1
CCNPPEKI,CCNPPEK0099_01_anat,CCNPPEK0099_01,CCNPPEK0099,1,anat,anat,,1,,CCNPPEK0099_01,3.0,2.0,CCNPPEK0099_01_anat,1
CCNPPEKI,CCNPPEK0099_02_anat,CCNPPEK0099_02,CCNPPEK0099,2,anat,anat,,1,,CCNPPEK0099_02,3.0,2.0,CCNPPEK0099_02_anat,1
CCNPPEKI,CCNPPEK0099_03_anat,CCNPPEK0099_03,CCNPPEK0099,3,anat,anat,,1,,CCNPPEK0099_03,3.0,2.0,CCNPPEK0099_03_anat,1
CCNPPEKI,CCNPPEK0100_01_anat,CCNPPEK0100_01,CCNPPEK0100,1,anat,anat,,1,,CCNPPEK0100_01,3.0,2.0,CCNPPEK0100_01_anat,1
